Customer_ID,First_Purchase_Date,Source,Total_Orders,Total_Spend,Last_Order_Date,Category_Most_Purchased
C11636,2025-01-02,Organic,1,121.69,2025-01-02,Accessories
C11637,2025-03-03,Meta,1,201.79,2025-03-03,Home & Garden
C11638,2025-09-22,Social,3,431.34,2025-11-11,Accessories
C11639,2025-02-23,Meta,3,422.34,2025-08-07,Electronics
C11640,2025-10-16,Email,9,1512.78,2025-11-10,Accessories
C11641,2025-06-05,Google Shopping,1,183.97,2025-06-05,Electronics
C11642,2025-02-16,Organic,1,146.66,2025-02-16,Accessories
C11643,2025-10-20,Email,6,1584.2,2025-12-28,Accessories
C11644,2025-01-11,Social,3,441.56,2025-06-23,Sports
C11645,2025-07-28,Google Shopping,3,493.42,2025-11-23,Home & Garden
C11646,2025-04-10,Social,1,140.1,2025-04-10,Accessories
C11647,2025-03-12,Email,5,1068.23,2025-12-13,Accessories
C11648,2025-03-27,Google Shopping,1,130.64,2025-03-27,Accessories
C11649,2025-01-26,Social,1,127.22,2025-01-26,Electronics
C11650,2025-04-02,Organic,6,1146.11,2025-04-28,Sports
C11651,2025-06-07,Social,1,94.68,2025-06-07,Accessories
C11652,2025-11-04,Social,3,411.39,2025-11-27,Accessories
C11653,2025-06-13,Google Shopping,1,217.62,2025-06-13,Accessories
C11654,2025-08-25,Social,1,92.47,2025-08-25,Accessories
C11655,2025-04-27,Organic,1,143.4,2025-04-27,Electronics
C11656,2025-03-18,Google Shopping,1,216.87,2025-03-18,Electronics
C11657,2025-02-01,Social,1,140.29,2025-02-01,Home & Garden
C11658,2025-06-23,Google Shopping,1,204.09,2025-06-23,Accessories
C11659,2025-01-01,Referral,1,161.92,2025-01-01,Sports
C11660,2025-07-16,Google Shopping,2,213.25,2025-08-26,Home & Garden
C11661,2025-01-19,Organic,7,1112.65,2025-10-16,Home & Garden
C11662,2025-10-23,Google Shopping,1,149.09,2025-10-23,Accessories
C11663,2025-07-16,Email,1,175.44,2025-07-16,Sports
C11664,2025-09-24,Google Shopping,1,205.16,2025-09-24,Sports
C11665,2025-06-02,Email,4,920.49,2025-07-25,Electronics
C11666,2025-02-08,Email,8,1129.93,2025-05-26,Home & Garden
C11667,2025-08-03,Google Shopping,4,876.25,2025-11-05,Home & Garden
C11668,2025-05-10,Organic,4,440.08,2025-09-25,Electronics
C11669,2025-10-05,Organic,6,921.48,2025-10-25,Home & Garden
C11670,2025-10-02,Google Shopping,1,171.78,2025-10-02,Electronics
C11671,2025-08-17,Social,2,407.78,2025-11-16,Accessories
C11672,2025-11-15,Referral,2,414.43,2025-12-13,Home & Garden
C11673,2025-02-13,Social,1,99.21,2025-02-13,Electronics
C11674,2025-07-12,Google Shopping,1,180.61,2025-07-12,Electronics
C11675,2025-02-15,Referral,5,879.17,2025-10-04,Sports
C11676,2025-02-15,Email,5,908.81,2025-07-01,Home & Garden
C11677,2025-05-19,Organic,5,742.91,2025-12-04,Electronics
C11678,2025-02-24,Organic,1,182.98,2025-02-24,Electronics
C11679,2025-05-03,Referral,3,514.02,2025-10-13,Accessories
C11680,2025-12-03,Google Shopping,2,358.34,2025-12-20,Sports
C11681,2025-07-14,Organic,3,566.58,2025-11-27,Home & Garden
C11682,2025-03-11,Email,1,165.82,2025-03-11,Sports
C11683,2025-01-15,Google Shopping,1,213.79,2025-01-15,Home & Garden
C11684,2025-08-18,Social,2,312.04,2025-11-24,Accessories
C11685,2025-01-21,Meta,1,229.58,2025-01-21,Accessories
C11686,2025-12-15,Organic,1,143.98,2025-12-15,Electronics
C11687,2025-04-09,Referral,1,172.74,2025-04-09,Electronics
C11688,2025-08-09,Google Shopping,2,390.97,2025-11-26,Home & Garden
C11689,2025-01-17,Email,1,190.76,2025-01-17,Electronics
C11690,2025-05-19,Organic,2,378.92,2025-12-15,Electronics
C11691,2025-09-05,Meta,1,179.28,2025-09-05,Accessories
C11692,2025-04-02,Social,1,106.75,2025-04-02,Home & Garden
C11693,2025-08-11,Meta,1,213.79,2025-08-11,Electronics
C11694,2025-01-17,Google Shopping,1,149.48,2025-01-17,Sports
C11695,2025-04-09,Organic,3,525.36,2025-12-16,Sports
C11696,2025-10-20,Meta,1,250.37,2025-10-20,Accessories
C11697,2025-02-05,Email,5,1067.41,2025-08-02,Accessories
C11698,2025-03-18,Referral,4,606.91,2025-10-07,Accessories
C11699,2025-08-03,Email,6,1158.39,2025-11-13,Electronics
C11700,2025-02-12,Organic,6,575.68,2025-03-29,Accessories
C11701,2025-08-02,Google Shopping,1,142.55,2025-08-02,Electronics
C11702,2025-02-26,Google Shopping,3,653.58,2025-03-24,Electronics
C11703,2025-03-07,Organic,6,1180.61,2025-05-04,Home & Garden
C11704,2025-11-19,Google Shopping,1,199.04,2025-11-19,Accessories
C11705,2025-11-18,Meta,1,306.44,2025-11-18,Home & Garden
C11706,2025-10-09,Referral,1,202.11,2025-10-09,Electronics
C11707,2025-11-21,Google Shopping,1,215.8,2025-11-21,Accessories
C11708,2025-04-17,Meta,2,320.23,2025-09-19,Home & Garden
C11709,2025-12-01,Email,1,210.83,2025-12-01,Sports
C11710,2025-01-06,Referral,3,630.98,2025-08-11,Electronics
C11711,2025-08-12,Organic,6,853.96,2025-11-10,Sports
C11712,2025-02-28,Social,1,113.81,2025-02-28,Electronics
C11713,2025-06-02,Email,1,252.84,2025-06-02,Electronics
C11714,2025-10-28,Google Shopping,1,205.37,2025-10-28,Home & Garden
C11715,2025-06-24,Email,4,684.06,2025-07-21,Home & Garden
C11716,2025-09-07,Google Shopping,3,431.03,2025-11-26,Home & Garden
C11717,2025-06-14,Email,7,1750.36,2025-12-17,Sports
C11718,2025-04-21,Google Shopping,3,576.47,2025-09-14,Sports
C11719,2025-08-08,Meta,3,651.66,2025-11-15,Home & Garden
C11720,2025-02-11,Referral,5,665.6,2025-10-15,Electronics
C11721,2025-05-10,Social,1,67.95,2025-05-10,Electronics
C11722,2025-02-16,Organic,1,206.1,2025-02-16,Home & Garden
C11723,2025-04-22,Meta,1,229.19,2025-04-22,Home & Garden
C11724,2025-03-25,Organic,7,1225.37,2025-09-13,Home & Garden
C11725,2025-01-15,Social,1,110.23,2025-01-15,Electronics
C11726,2025-03-02,Organic,1,193.97,2025-03-02,Accessories
C11727,2025-11-11,Email,3,491.95,2025-12-28,Home & Garden
C11728,2025-07-08,Social,2,211.78,2025-11-03,Accessories
C11729,2025-03-20,Google Shopping,1,202.52,2025-03-20,Home & Garden
C11730,2025-06-08,Meta,1,202.75,2025-06-08,Accessories
C11731,2025-03-04,Meta,1,196.67,2025-03-04,Accessories
C11732,2025-06-23,Referral,1,166.33,2025-06-23,Electronics
C11733,2025-06-22,Google Shopping,2,386.71,2025-08-17,Electronics
C11734,2025-05-01,Meta,1,252.49,2025-05-01,Electronics
C11735,2025-03-02,Meta,1,132.06,2025-03-02,Accessories
C11736,2025-01-19,Google Shopping,2,424.66,2025-10-28,Accessories
C11737,2025-06-24,Organic,1,136.91,2025-06-24,Electronics
C11738,2025-08-27,Google Shopping,4,782.95,2025-11-15,Electronics
C11739,2025-03-07,Email,1,193.97,2025-03-07,Home & Garden
C11740,2025-10-23,Google Shopping,4,636.61,2025-12-17,Electronics
C11741,2025-06-25,Google Shopping,1,157.45,2025-06-25,Home & Garden
C11742,2025-02-22,Referral,1,139.1,2025-02-22,Electronics
C11743,2025-09-15,Social,4,579.25,2025-11-08,Sports
C11744,2025-06-02,Social,1,130.75,2025-06-02,Accessories
C11745,2025-03-16,Social,1,118.42,2025-03-16,Home & Garden
C11746,2025-07-02,Google Shopping,1,155.0,2025-07-02,Electronics
C11747,2025-08-28,Email,1,189.71,2025-08-28,Sports
C11748,2025-02-05,Google Shopping,1,170.22,2025-02-05,Home & Garden
C11749,2025-03-26,Social,1,137.86,2025-03-26,Sports
C11750,2025-02-01,Google Shopping,1,142.91,2025-02-01,Home & Garden
C11751,2025-04-14,Google Shopping,2,269.93,2025-06-05,Accessories
C11752,2025-04-03,Organic,1,235.26,2025-04-03,Accessories
C11753,2025-02-14,Social,1,116.23,2025-02-14,Accessories
C11754,2025-03-26,Meta,1,183.95,2025-03-26,Accessories
C11755,2025-10-14,Google Shopping,1,177.68,2025-10-14,Home & Garden
C11756,2025-04-26,Google Shopping,1,179.83,2025-04-26,Accessories
C11757,2025-07-10,Email,2,293.35,2025-11-07,Accessories
C11758,2025-06-01,Meta,1,215.0,2025-06-01,Sports
C11759,2025-06-15,Google Shopping,1,174.69,2025-06-15,Electronics
C11760,2025-05-18,Email,3,486.4,2025-12-21,Sports
C11761,2025-02-26,Meta,2,417.84,2025-10-24,Home & Garden
C11762,2025-04-25,Email,1,201.74,2025-04-25,Accessories
C11763,2025-07-15,Organic,1,142.11,2025-07-15,Sports
C11764,2025-08-16,Social,1,131.73,2025-08-16,Accessories
C11765,2025-01-03,Email,7,1065.82,2025-04-16,Electronics
C11766,2025-03-20,Email,1,241.12,2025-03-20,Home & Garden
C11767,2025-09-16,Organic,4,708.48,2025-12-05,Sports
C11768,2025-07-07,Email,6,1058.53,2025-11-20,Sports
C11769,2025-02-14,Email,1,163.57,2025-02-14,Electronics
C11770,2025-02-01,Organic,5,706.94,2025-06-24,Sports
C11771,2025-05-22,Meta,2,390.79,2025-11-05,Accessories
C11772,2025-03-22,Meta,1,290.33,2025-03-22,Home & Garden
C11773,2025-04-13,Referral,1,165.2,2025-04-13,Electronics
C11774,2025-09-25,Google Shopping,1,198.15,2025-09-25,Accessories
C11775,2025-02-10,Meta,1,264.46,2025-02-10,Accessories
C11776,2025-01-20,Email,4,591.81,2025-04-14,Accessories
C11777,2025-03-02,Google Shopping,1,213.18,2025-03-02,Accessories
C11778,2025-06-26,Email,6,1151.07,2025-11-29,Electronics
C11779,2025-01-24,Meta,1,220.09,2025-01-24,Home & Garden
C11780,2025-08-10,Google Shopping,1,130.72,2025-08-10,Electronics
C11781,2025-02-06,Google Shopping,1,204.26,2025-02-06,Electronics
C11782,2025-05-08,Organic,3,343.72,2025-06-14,Sports
C11783,2025-08-18,Organic,1,131.28,2025-08-18,Sports
C11784,2025-07-23,Google Shopping,1,156.25,2025-07-23,Home & Garden
C11785,2025-04-06,Email,1,127.52,2025-04-06,Electronics
C11786,2025-10-19,Meta,1,237.61,2025-10-19,Accessories
C11787,2025-01-15,Organic,5,828.56,2025-02-07,Sports
C11788,2025-12-05,Email,7,1203.99,2025-12-10,Electronics
C11789,2025-02-07,Meta,1,175.42,2025-02-07,Home & Garden
C11790,2025-05-13,Meta,1,209.13,2025-05-13,Electronics
C11791,2025-08-24,Social,4,433.37,2025-11-07,Accessories
C11792,2025-03-10,Organic,7,1336.34,2025-11-24,Sports
C11793,2025-10-04,Meta,1,211.99,2025-10-04,Home & Garden
C11794,2025-01-12,Email,1,201.94,2025-01-12,Electronics
C11795,2025-09-19,Meta,2,305.15,2025-11-06,Accessories
C11796,2025-03-15,Meta,3,766.71,2025-05-01,Electronics
C11797,2025-03-19,Google Shopping,1,181.09,2025-03-19,Accessories
C11798,2025-05-01,Referral,1,220.04,2025-05-01,Home & Garden
C11799,2025-02-09,Google Shopping,1,171.9,2025-02-09,Accessories
C11800,2025-04-15,Email,5,1099.31,2025-05-12,Sports
C11801,2025-07-16,Social,2,203.93,2025-08-19,Sports
C11802,2025-05-11,Social,1,125.83,2025-05-11,Sports
C11803,2025-01-24,Google Shopping,1,109.58,2025-01-24,Electronics
C11804,2025-09-01,Email,3,585.41,2025-11-06,Accessories
C11805,2025-04-07,Meta,1,215.63,2025-04-07,Accessories
C11806,2025-03-04,Organic,1,178.97,2025-03-04,Accessories
C11807,2025-06-22,Organic,1,163.88,2025-06-22,Home & Garden
C11808,2025-04-04,Google Shopping,3,567.88,2025-12-19,Sports
C11809,2025-10-18,Google Shopping,3,408.9,2025-11-11,Electronics
C11810,2025-10-02,Meta,1,183.47,2025-10-02,Electronics
C11811,2025-09-10,Meta,2,234.69,2025-11-19,Accessories
C11812,2025-02-18,Organic,1,101.95,2025-02-18,Accessories
C11813,2025-09-08,Organic,3,528.56,2025-12-14,Home & Garden
C11814,2025-10-07,Email,6,1423.43,2025-10-21,Accessories
C11815,2025-04-01,Meta,1,234.64,2025-04-01,Electronics
C11816,2025-12-06,Organic,6,964.52,2025-12-26,Accessories
C11817,2025-01-12,Organic,4,581.77,2025-10-25,Electronics
C11818,2025-10-14,Meta,1,214.32,2025-10-14,Electronics
C11819,2025-09-14,Email,6,1564.1,2025-11-03,Home & Garden
C11820,2025-03-23,Google Shopping,3,752.77,2025-11-28,Home & Garden
C11821,2025-07-18,Organic,1,144.89,2025-07-18,Electronics
C11822,2025-07-02,Google Shopping,1,205.39,2025-07-02,Sports
C11823,2025-09-26,Organic,7,962.13,2025-10-30,Home & Garden
C11824,2025-12-28,Google Shopping,1,139.7,2025-12-28,Accessories
C11825,2025-12-21,Referral,1,158.17,2025-12-21,Home & Garden
C11826,2025-10-24,Social,1,132.22,2025-10-24,Sports
C11827,2025-02-11,Google Shopping,1,165.94,2025-02-11,Home & Garden
C11828,2025-09-15,Email,6,1113.15,2025-10-18,Accessories
C11829,2025-01-18,Google Shopping,1,151.82,2025-01-18,Home & Garden
C11830,2025-03-18,Meta,1,257.5,2025-03-18,Accessories
C11831,2025-02-09,Organic,1,173.69,2025-02-09,Sports
C11832,2025-05-05,Organic,5,924.74,2025-08-31,Sports
C11833,2025-01-10,Email,7,1440.79,2025-03-30,Accessories
C11834,2025-11-21,Google Shopping,1,181.89,2025-11-21,Home & Garden
C11835,2025-07-13,Meta,3,693.64,2025-11-28,Sports
C11836,2025-01-11,Social,1,70.9,2025-01-11,Sports
C11837,2025-05-05,Google Shopping,1,147.83,2025-05-05,Electronics
C11838,2025-02-18,Google Shopping,1,130.85,2025-02-18,Electronics
C11839,2025-07-19,Google Shopping,2,395.75,2025-09-19,Accessories
C11840,2025-05-11,Organic,5,1188.11,2025-10-13,Home & Garden
C11841,2025-01-09,Referral,1,172.12,2025-01-09,Sports
C11842,2025-04-22,Email,7,1625.51,2025-06-22,Accessories
C11843,2025-05-28,Email,1,124.88,2025-05-28,Sports
C11844,2025-03-04,Google Shopping,1,179.74,2025-03-04,Accessories
C11845,2025-06-20,Google Shopping,1,124.75,2025-06-20,Sports
C11846,2025-09-09,Meta,2,515.22,2025-11-01,Sports
C11847,2025-01-19,Organic,1,198.83,2025-01-19,Electronics
C11848,2025-05-07,Referral,1,185.94,2025-05-07,Electronics
C11849,2025-05-12,Organic,4,642.22,2025-09-22,Electronics
C11850,2025-02-14,Organic,4,582.41,2025-08-02,Home & Garden
C11851,2025-08-18,Google Shopping,1,185.27,2025-08-18,Sports
C11852,2025-06-28,Meta,1,250.98,2025-06-28,Sports
C11853,2025-03-14,Organic,1,178.92,2025-03-14,Home & Garden
C11854,2025-07-27,Referral,1,116.16,2025-07-27,Sports
C11855,2025-02-19,Meta,1,210.57,2025-02-19,Sports
C11856,2025-01-18,Referral,1,134.93,2025-01-18,Home & Garden
C11857,2025-10-14,Referral,1,144.97,2025-10-14,Accessories
C11858,2025-01-21,Referral,1,184.53,2025-01-21,Accessories
C11859,2025-10-21,Email,5,781.36,2025-12-22,Accessories
C11860,2025-01-17,Organic,7,1253.91,2025-06-16,Electronics
C11861,2025-02-17,Google Shopping,2,379.34,2025-04-11,Home & Garden
C11862,2025-01-05,Google Shopping,1,150.32,2025-01-05,Home & Garden
C11863,2025-01-10,Organic,1,221.06,2025-01-10,Accessories
C11864,2025-12-23,Email,1,190.45,2025-12-23,Sports
C11865,2025-05-19,Meta,1,234.42,2025-05-19,Accessories
C11866,2025-04-20,Referral,1,120.32,2025-04-20,Sports
C11867,2025-10-27,Meta,1,260.41,2025-10-27,Accessories
C11868,2025-05-07,Email,5,1309.63,2025-12-19,Accessories
C11869,2025-09-16,Meta,2,263.21,2025-11-22,Home & Garden
C11870,2025-10-08,Meta,1,185.13,2025-10-08,Home & Garden
C11871,2025-05-14,Referral,1,194.85,2025-05-14,Electronics
C11872,2025-04-15,Meta,1,179.2,2025-04-15,Home & Garden
C11873,2025-11-27,Google Shopping,1,183.15,2025-11-27,Sports
C11874,2025-03-21,Organic,2,335.21,2025-10-24,Home & Garden
C11875,2025-03-15,Google Shopping,1,166.67,2025-03-15,Home & Garden
C11876,2025-09-21,Google Shopping,1,152.09,2025-09-21,Accessories
C11877,2025-02-01,Meta,1,176.18,2025-02-01,Accessories
C11878,2025-12-14,Meta,1,158.52,2025-12-14,Sports
C11879,2025-02-23,Meta,1,197.76,2025-02-23,Sports
C11880,2025-10-18,Google Shopping,2,349.33,2025-12-20,Accessories
C11881,2025-11-24,Google Shopping,4,623.88,2025-12-26,Sports
C11882,2025-01-02,Meta,1,140.17,2025-01-02,Home & Garden
C11883,2025-01-27,Google Shopping,1,172.0,2025-01-27,Home & Garden
C11884,2025-04-19,Google Shopping,1,173.13,2025-04-19,Sports
C11885,2025-02-10,Meta,1,294.08,2025-02-10,Accessories
C11886,2025-02-27,Social,1,141.02,2025-02-27,Accessories
C11887,2025-06-16,Email,1,197.55,2025-06-16,Electronics
C11888,2025-04-06,Meta,1,179.51,2025-04-06,Electronics
C11889,2025-10-23,Social,2,296.39,2025-12-09,Accessories
C11890,2025-05-18,Social,1,138.27,2025-05-18,Accessories
C11891,2025-10-05,Meta,1,254.47,2025-10-05,Sports
C11892,2025-01-23,Email,1,166.1,2025-01-23,Accessories
C11893,2025-09-27,Referral,4,782.47,2025-11-12,Electronics
C11894,2025-08-10,Organic,4,741.69,2025-11-21,Accessories
C11895,2025-08-28,Meta,2,466.07,2025-11-02,Accessories
C11896,2025-08-18,Referral,2,198.5,2025-11-04,Electronics
C11897,2025-04-18,Google Shopping,1,151.71,2025-04-18,Home & Garden
C11898,2025-01-18,Google Shopping,3,496.23,2025-07-14,Sports
C11899,2025-06-24,Meta,1,254.6,2025-06-24,Electronics
C11900,2025-07-12,Meta,3,501.46,2025-09-27,Home & Garden
C11901,2025-01-23,Google Shopping,1,137.32,2025-01-23,Sports
C11902,2025-02-11,Social,1,115.48,2025-02-11,Sports
C11903,2025-01-01,Organic,7,1352.88,2025-10-05,Sports
C11904,2025-07-03,Organic,4,836.63,2025-11-06,Sports
C11905,2025-12-23,Referral,1,204.37,2025-12-23,Home & Garden
C11906,2025-02-17,Social,1,135.81,2025-02-17,Accessories
C11907,2025-11-25,Organic,1,161.35,2025-11-25,Sports
C11908,2025-06-26,Social,1,125.72,2025-06-26,Electronics
C11909,2025-06-03,Organic,5,1074.67,2025-09-21,Sports
C11910,2025-03-14,Referral,5,407.91,2025-10-06,Electronics
C11911,2025-12-09,Google Shopping,1,212.49,2025-12-09,Accessories
C11912,2025-10-28,Social,3,391.69,2025-12-22,Sports
C11913,2025-01-24,Google Shopping,1,123.38,2025-01-24,Electronics
C11914,2025-01-28,Organic,1,117.2,2025-01-28,Electronics
C11915,2025-07-27,Google Shopping,2,261.25,2025-10-09,Electronics
C11916,2025-09-13,Google Shopping,3,549.68,2025-10-03,Sports
C11917,2025-09-12,Google Shopping,3,454.47,2025-11-03,Accessories
C11918,2025-04-18,Email,1,190.02,2025-04-18,Home & Garden
C11919,2025-06-28,Referral,1,172.97,2025-06-28,Electronics
C11920,2025-11-13,Social,1,80.68,2025-11-13,Accessories
C11921,2025-11-03,Organic,4,579.21,2025-12-20,Home & Garden
C11922,2025-02-14,Meta,1,248.27,2025-02-14,Sports
C11923,2025-08-18,Email,1,125.75,2025-08-18,Electronics
C11924,2025-12-17,Social,2,287.16,2025-12-19,Electronics
C11925,2025-05-28,Social,1,152.78,2025-05-28,Accessories
C11926,2025-11-12,Organic,4,673.67,2025-12-11,Home & Garden
C11927,2025-05-16,Meta,1,259.33,2025-05-16,Accessories
C11928,2025-04-08,Social,2,277.74,2025-07-29,Accessories
C11929,2025-03-28,Email,1,180.59,2025-03-28,Electronics
C11930,2025-08-09,Email,8,1843.42,2025-11-09,Accessories
C11931,2025-07-10,Google Shopping,1,202.32,2025-07-10,Electronics
C11932,2025-04-02,Organic,1,209.84,2025-04-02,Home & Garden
C11933,2025-04-16,Organic,4,996.76,2025-08-28,Electronics
C11934,2025-10-21,Email,1,161.57,2025-10-21,Electronics
C11935,2025-07-17,Google Shopping,3,513.65,2025-11-26,Electronics
C11936,2025-03-05,Email,1,260.54,2025-03-05,Electronics
C11937,2025-04-08,Organic,1,154.61,2025-04-08,Home & Garden
C11938,2025-07-17,Organic,5,752.02,2025-11-17,Sports
C11939,2025-08-27,Meta,1,218.23,2025-08-27,Accessories
C11940,2025-11-17,Meta,1,245.39,2025-11-17,Home & Garden
C11941,2025-03-09,Organic,7,1825.76,2025-08-24,Electronics
C11942,2025-01-20,Meta,1,219.29,2025-01-20,Sports
C11943,2025-03-20,Google Shopping,1,191.79,2025-03-20,Home & Garden
C11944,2025-07-11,Meta,3,593.22,2025-11-16,Sports
C11945,2025-02-08,Referral,1,170.9,2025-02-08,Home & Garden
C11946,2025-01-07,Email,6,1134.07,2025-06-09,Accessories
C11947,2025-08-17,Email,7,1823.5,2025-11-25,Home & Garden
C11948,2025-08-06,Social,3,559.85,2025-11-07,Sports
C11949,2025-07-15,Referral,5,968.67,2025-10-18,Electronics
C11950,2025-09-06,Meta,2,635.52,2025-11-22,Accessories
C11951,2025-08-11,Email,7,1231.47,2025-11-25,Electronics
C11952,2025-04-05,Google Shopping,2,469.22,2025-09-07,Accessories
C11953,2025-12-01,Google Shopping,1,158.21,2025-12-01,Electronics
C11954,2025-07-25,Email,4,750.26,2025-11-24,Home & Garden
C11955,2025-01-04,Email,5,696.9,2025-03-23,Electronics
C11956,2025-03-16,Social,1,93.38,2025-03-16,Sports
C11957,2025-02-26,Referral,2,339.75,2025-08-28,Accessories
C11958,2025-07-11,Google Shopping,1,139.58,2025-07-11,Accessories
C11959,2025-01-26,Meta,2,520.58,2025-03-02,Home & Garden
C11960,2025-08-06,Meta,3,588.51,2025-11-11,Sports
C11961,2025-11-01,Meta,1,268.0,2025-11-01,Home & Garden
C11962,2025-09-20,Meta,1,254.83,2025-09-20,Sports
C11963,2025-10-13,Organic,4,914.08,2025-12-03,Home & Garden
C11964,2025-11-10,Organic,4,756.62,2025-12-27,Electronics
C11965,2025-01-28,Email,8,970.91,2025-10-06,Accessories
C11966,2025-09-06,Organic,5,974.22,2025-11-01,Home & Garden
C11967,2025-05-19,Email,1,214.02,2025-05-19,Electronics
C11968,2025-01-17,Referral,1,198.93,2025-01-17,Electronics
C11969,2025-01-20,Google Shopping,1,175.4,2025-01-20,Home & Garden
C11970,2025-05-11,Meta,1,174.23,2025-05-11,Electronics
C11971,2025-12-21,Organic,1,127.68,2025-12-21,Home & Garden
C11972,2025-05-08,Google Shopping,1,159.9,2025-05-08,Electronics
C11973,2025-06-10,Email,1,187.23,2025-06-10,Electronics
C11974,2025-04-12,Email,5,1241.47,2025-05-08,Electronics
C11975,2025-02-18,Organic,4,623.11,2025-06-07,Sports
C11976,2025-11-16,Email,8,1686.32,2025-12-04,Home & Garden
C11977,2025-09-14,Google Shopping,2,323.26,2025-12-15,Electronics
C11978,2025-01-22,Referral,1,207.36,2025-01-22,Sports
C11979,2025-07-18,Email,7,1513.78,2025-08-16,Electronics
C11980,2025-04-27,Organic,7,1364.1,2025-12-07,Accessories
C11981,2025-01-08,Organic,1,218.16,2025-01-08,Sports
C11982,2025-11-13,Google Shopping,1,185.87,2025-11-13,Electronics
C11983,2025-03-18,Referral,3,680.29,2025-12-02,Home & Garden
C11984,2025-07-02,Meta,4,528.14,2025-11-07,Accessories
C11985,2025-03-26,Google Shopping,1,209.77,2025-03-26,Electronics
C11986,2025-03-22,Social,1,168.8,2025-03-22,Sports
C11987,2025-05-17,Google Shopping,1,151.12,2025-05-17,Electronics
C11988,2025-11-12,Social,3,353.64,2025-12-24,Accessories
C11989,2025-07-07,Google Shopping,1,231.22,2025-07-07,Electronics
C11990,2025-05-14,Organic,2,431.93,2025-10-08,Electronics
C11991,2025-10-25,Email,5,822.42,2025-12-17,Accessories
C11992,2025-08-21,Meta,1,239.55,2025-08-21,Sports
C11993,2025-01-25,Meta,1,213.34,2025-01-25,Accessories
C11994,2025-04-11,Meta,1,192.84,2025-04-11,Sports
C11995,2025-01-09,Google Shopping,3,494.21,2025-09-23,Electronics
C11996,2025-09-03,Meta,1,183.66,2025-09-03,Accessories
C11997,2025-09-18,Meta,1,242.13,2025-09-18,Electronics
C11998,2025-01-14,Organic,6,1048.26,2025-03-14,Home & Garden
C11999,2025-04-01,Social,1,116.25,2025-04-01,Electronics
C12000,2025-02-05,Email,9,1960.48,2025-07-15,Accessories
